:START_ID(Health-ID),:END_ID(Health-ID),:TYPE
R1207,sR20557,类别
R1207,sR20558,地址
R1207,sR20559,地理位置
R1062,sR20560,类别
R1062,sR20561,地址
R1062,sR20562,地理位置
R3128,sR20563,类别
R3128,sR20564,地址
R3128,sR20565,地理位置
R6383,R3620,涉及检查
R6383,R3272,涉及检查
R5769,sR20566,类别
R5769,sR20567,地址
R5769,sR20568,地理位置
R2699,sR20569,类别
R2699,sR20570,地址
R2699,sR20571,地理位置
R6651,sR20572,起因
R6651,sR20573,诊断
R6651,sR20574,预防
R6651,sR20575,简介概述
R1175,sR20576,类别
R1175,sR20577,地址
R1175,sR20578,地理位置
R105,sR20579,类别
R105,sR20580,地址
R105,sR20581,地理位置
R4155,sR20582,类别
R4155,sR20583,地址
R4155,sR20584,地理位置
R2648,sR20585,类别
R2648,sR20586,地址
R2648,sR20587,地理位置
R2062,sR20588,类别
R2062,sR20589,地址
R2062,sR20590,地理位置
R3944,sR20591,类别
R3944,sR20592,地址
R3944,sR20593,地理位置
R476,sR20594,类别
R476,sR20595,地址
R476,sR20596,地理位置
R3337,sR20597,类别
R3337,sR20598,地址
R3337,sR20599,地理位置
R4925,sR20600,类别
R4925,sR20601,地址
R4925,sR20602,地理位置
R2613,sR20603,类别
R2613,sR20604,地址
R2613,sR20605,地理位置
R2705,sR20606,类别
R2705,sR20607,地址
R2705,sR20608,地理位置
R2763,sR20609,类别
R2763,sR20610,地址
R2763,sR20611,地理位置
R3948,sR20612,类别
R3948,sR20613,地址
R3948,sR20614,地理位置
R6312,R293,科室
R6312,R6909,涉及症状
R6312,R6919,涉及症状
R6312,R6824,涉及症状
R6312,R6822,涉及症状
R6312,R6769,涉及症状
R6312,R6856,涉及症状
R6312,R6850,涉及症状
R6312,R7070,涉及症状
R6312,R7030,涉及症状
R6312,R6933,涉及症状
R6312,R6940,涉及症状
R6312,R7086,涉及症状
R6312,R7018,涉及症状
R6312,R6714,涉及症状
R6312,R6901,涉及症状
R6312,R6881,涉及症状
R6312,R6855,涉及症状
R6312,R6633,涉及症状
R6312,R6599,涉及症状
R6312,R6671,涉及症状
R6312,R6744,涉及症状
R6312,R6731,涉及症状
R6312,R7041,涉及症状
R6312,sR20615,ICD10编码
R6312,sR20616,并发症
R6312,sR20617,发病机制
R6312,sR20618,一般治疗
R6312,sR20619,诊断
R6312,sR20620,预防
R6312,sR20621,预后
R6312,sR20622,简介概述
R6312,sR20623,药物治疗
R6312,sR20624,治疗方法
R6815,R6943,涉及症状
R6815,R6732,涉及症状
R6815,R6932,涉及症状
R6815,R6981,涉及症状
R6815,R6784,涉及症状
R6815,sR20625,起因
R6815,R6375,涉及疾病
R6815,R1610,涉及检查
R6815,sR20626,诊断
R6815,sR20627,预防
R6815,sR20628,简介概述
R542,sR20629,类别
R542,sR20630,地址
R542,sR20631,地理位置
R600,sR20632,类别
R600,sR20633,地址
R600,sR20634,地理位置
R6989,R1610,涉及检查
R5995,sR20635,类别
R5995,sR20636,地址
R5995,sR20637,地理位置
R1457,sR20638,类别
R1457,sR20639,地址
R1457,sR20640,地理位置
R1006,sR20641,类别
R1006,sR20642,地址
R1006,sR20643,地理位置
R407,sR20644,类别
R407,sR20645,地址
R407,sR20646,地理位置
R5053,sR20647,类别
R5053,sR20648,地址
R5053,sR20649,地理位置
R4959,sR20650,类别
R4959,sR20651,地址
R4959,sR20652,地理位置
R4727,sR20653,类别
R4727,sR20654,地址
R4727,sR20655,地理位置
R4392,sR20656,类别
R4392,sR20657,地址
R4392,sR20658,地理位置
R737,sR20659,类别
R737,sR20660,地址
R737,sR20661,地理位置
R6803,R6723,涉及症状
R6803,R6959,涉及症状
R6803,R6616,涉及症状
R6803,sR20662,起因
R6803,sR20663,诊断
R6803,sR20664,预防
R6803,sR20665,简介概述
R4311,sR20666,类别
R4311,sR20667,地址
R4311,sR20668,地理位置
R544,sR20669,类别
R544,sR20670,地址
R544,sR20671,地理位置
R6694,R7042,涉及症状
R6694,R6599,涉及症状
R6694,R223,涉及症状
R6694,R6963,涉及症状
R6694,R6920,涉及症状
R6694,R7065,涉及症状
R6694,sR20672,起因
R6694,sR20673,诊断
R6694,sR20674,预防
R6694,sR20675,简介概述
R4778,sR20676,类别
R4778,sR20677,地址
R4778,sR20678,地理位置
R5106,sR20679,类别
R5106,sR20680,地址
R5106,sR20681,地理位置
R4222,sR20682,类别
R4222,sR20683,地址
R4222,sR20684,地理位置
R1954,sR20685,类别
R1954,sR20686,地址
R1954,sR20687,地理位置
R4788,sR20688,类别
R4788,sR20689,地址
R4788,sR20690,地理位置
R5842,sR20691,类别
R5842,sR20692,地址
R5842,sR20693,地理位置
R3514,sR20694,类别
R3514,sR20695,地址
R3514,sR20696,地理位置
R2090,sR20697,类别
R2090,sR20698,地址
R2090,sR20699,地理位置
R2180,sR20700,类别
R2180,sR20701,地址
R2180,sR20702,地理位置
R166,sR20703,类别
R166,sR20704,地址
R166,sR20705,地理位置
R2025,sR20706,类别
R2025,sR20707,地址
R2025,sR20708,地理位置
R54,sR20709,类别
R54,sR20710,地址
R54,sR20711,地理位置
R2050,sR20712,类别
R2050,sR20713,地址
R2050,sR20714,地理位置
R3819,sR20715,类别
R3819,sR20716,地址
R3819,sR20717,地理位置
R6679,R6797,涉及症状
R6679,R7082,涉及症状
R6679,R223,涉及症状
R6679,R6831,涉及症状
R6679,R6013,涉及症状
R6679,sR20718,起因
R6679,R6281,涉及疾病
R6679,R6195,涉及疾病
R6679,R6338,涉及疾病
R6679,R5880,涉及疾病
R6679,sR20719,诊断
R6679,sR20720,预防
R6679,sR20721,简介概述
R4938,sR20722,类别
R4938,sR20723,地址
R4938,sR20724,地理位置
R5091,sR20725,类别
R5091,sR20726,地址
R5091,sR20727,地理位置
R2468,sR20728,类别
R2468,sR20729,地址
R2468,sR20730,地理位置
R1768,sR20731,类别
R1768,sR20732,地址
R1768,sR20733,地理位置
R6526,R3255,涉及检查
R1492,sR20734,类别
R1492,sR20735,地址
R1492,sR20736,地理位置
R7063,R1610,涉及检查
R2217,sR20737,类别
R2217,sR20738,地址
R2217,sR20739,地理位置
R5731,sR20740,类别
R5731,sR20741,地址
R5731,sR20742,地理位置
R3868,sR20743,地址
R3868,sR20744,地理位置
R5192,sR20745,类别
R5192,sR20746,地址
R5192,sR20747,地理位置
R3447,sR20748,类别
R3447,sR20749,地址
R3447,sR20750,地理位置
R6107,sR20751,类别
R6107,sR20752,地址
R6107,sR20753,地理位置
R6962,R7082,涉及症状
R6962,R7029,涉及症状
R6962,R6599,涉及症状
R6962,R6824,涉及症状
R6962,sR20754,起因
R6962,R6448,涉及疾病
R6962,R6168,涉及疾病
R6962,R6592,涉及疾病
R6962,R2301,涉及检查
R6962,sR20755,诊断
R6962,sR20756,预防
R6962,sR20757,简介概述
R5190,sR20758,类别
R5190,sR20759,地址
R5190,sR20760,地理位置
R4088,sR20761,类别
R4088,sR20762,地址
R4088,sR20763,地理位置
R5332,sR20764,类别
R5332,sR20765,地址
R5332,sR20766,地理位置
R2314,sR20767,类别
R2314,sR20768,地址
R2314,sR20769,地理位置
R1119,sR20770,类别
R1119,sR20771,地址
R1119,sR20772,地理位置
R2149,sR20773,类别
R2149,sR20774,地址
R2149,sR20775,地理位置
R682,sR20776,类别
R682,sR20777,地址
R682,sR20778,地理位置
R6053,sR20779,类别
R6053,sR20780,地址
R6053,sR20781,地理位置
R5185,sR20782,类别
R5185,sR20783,地址
R5185,sR20784,地理位置
R5413,sR20785,类别
R5413,sR20786,地址
R5413,sR20787,地理位置
R1046,sR20788,类别
R1046,sR20789,地址
R1046,sR20790,地理位置
R2198,sR20791,类别
R2198,sR20792,地址
R2198,sR20793,地理位置
R1463,sR20794,类别
R1463,sR20795,地址
R1463,sR20796,地理位置
R417,sR20797,类别
R417,sR20798,地址
R417,sR20799,地理位置
R3682,sR20800,类别
R3682,sR20801,地址
R3682,sR20802,地理位置
R6706,R7059,涉及症状
R6706,R7082,涉及症状
R6706,sR20803,起因
R6706,R2301,涉及检查
R6706,sR20804,诊断
R6706,sR20805,预防
R6706,sR20806,简介概述
R2649,sR20807,类别
R2649,sR20808,地址
R2649,sR20809,地理位置
R5010,sR20810,类别
R5010,sR20811,地址
R5010,sR20812,地理位置
R458,sR20813,类别
R458,sR20814,地址
R458,sR20815,地理位置
R3413,sR20816,类别
R3413,sR20817,地址
R3413,sR20818,地理位置
R4232,sR20819,类别
R4232,sR20820,地址
R4232,sR20821,地理位置
R4978,sR20822,类别
R4978,sR20823,地址
R4978,sR20824,地理位置
R2848,sR20825,类别
R2848,sR20826,地址
R2848,sR20827,地理位置
R5141,sR20828,类别
R5141,sR20829,地址
R5141,sR20830,地理位置
R3445,sR20831,类别
R3445,sR20832,地址
R3445,sR20833,地理位置
R3479,sR20834,类别
R3479,sR20835,地址
R3479,sR20836,地理位置
R4885,sR20837,类别
R4885,sR20838,地址
R4885,sR20839,地理位置
R6182,R2301,涉及检查
R1253,sR20840,类别
R1253,sR20841,地址
R1253,sR20842,地理位置
R6750,R3031,涉及检查
R6777,sR20843,起因
R6777,sR20844,诊断
R6777,sR20845,预防
R6777,sR20846,简介概述
R2264,sR20847,类别
R2264,sR20848,地址
R2264,sR20849,地理位置
R6452,R293,科室
R6452,R6972,涉及症状
R6452,R6678,涉及症状
R6452,R6898,涉及症状
R6452,R7107,涉及症状
R6452,sR20850,ICD10编码
R6452,sR20851,饮食禁忌
R6452,sR20852,并发症
R6452,sR20853,发病机制
R6452,sR20854,一般治疗
R6452,sR20855,发病部位
R6452,sR20856,诊断
R6452,sR20857,预防
R6452,sR20858,预后
R6452,sR20859,简介概述
R6452,sR20860,药物治疗
R6452,sR20861,治疗方法
R6452,sR20862,高发人群
R3421,sR20863,类别
R3421,sR20864,地址
R3421,sR20865,地理位置
R5589,R177,科室
R5589,sR20866,ICD10编码
R5589,sR20867,饮食禁忌
R5589,sR20868,并发症
R5589,sR20869,发病机制
R5589,sR20870,一般治疗
R5589,sR20871,发病部位
R5589,R790,涉及检查
R5589,sR20872,诊断
R5589,sR20873,预防
R5589,sR20874,预后
R5589,sR20875,简介概述
R5589,sR20876,药物治疗
R5589,sR20877,治疗方法
R5589,sR20878,高发人群
R4681,sR20879,类别
R4681,sR20880,地址
R4681,sR20881,地理位置
R4719,sR20882,类别
R4719,sR20883,地址
R4719,sR20884,地理位置
R1777,sR20885,类别
R1777,sR20886,地址
R1777,sR20887,地理位置
R5573,sR20888,类别
R5573,sR20889,地址
R5573,sR20890,地理位置
R6346,R4731,涉及检查
R4900,sR20891,类别
R4900,sR20892,地址
R4900,sR20893,地理位置
R2521,sR20894,类别
R2521,sR20895,地址
R2521,sR20896,地理位置
R494,sR20897,类别
R494,sR20898,地址
R494,sR20899,地理位置
R4304,sR20900,类别
R4304,sR20901,地址
R4304,sR20902,地理位置
R880,sR20903,类别
R880,sR20904,地址
R880,sR20905,地理位置
R4322,sR20906,类别
R4322,sR20907,地址
R4322,sR20908,地理位置
R209,sR20909,类别
R209,sR20910,地址
R209,sR20911,地理位置
R4850,sR20912,类别
R4850,sR20913,地址
R4850,sR20914,地理位置
R403,sR20915,类别
R403,sR20916,地址
R403,sR20917,地理位置
R3743,sR20918,类别
R3743,sR20919,地址
R3743,sR20920,地理位置
R2893,sR20921,类别
R2893,sR20922,地址
R2893,sR20923,地理位置
R260,sR20924,类别
R260,sR20925,地址
R260,sR20926,地理位置
R4498,sR20927,类别
R4498,sR20928,地址
R4498,sR20929,地理位置
R2743,sR20930,类别
R2743,sR20931,地址
R2743,sR20932,地理位置
R1732,sR20933,类别
R1732,sR20934,地址
R1732,sR20935,地理位置
R518,sR20936,类别
R518,sR20937,地址
R518,sR20938,地理位置
R6559,R2301,涉及检查
R6015,sR20939,类别
R6015,sR20940,地址
R6015,sR20941,地理位置
R1098,sR20942,类别
R1098,sR20943,地址
R1098,sR20944,地理位置
R4492,sR20945,类别
R4492,sR20946,地址
R4492,sR20947,地理位置
R3522,sR20948,类别
R3522,sR20949,地址
R3522,sR20950,地理位置
R1421,sR20951,类别
R1421,sR20952,地址
R1421,sR20953,地理位置
R2644,sR20954,类别
R2644,sR20955,地址
R2644,sR20956,地理位置
R102,sR20957,类别
R102,sR20958,地址
R102,sR20959,地理位置
R1756,sR20960,类别
R1756,sR20961,地址
R1756,sR20962,地理位置
R3985,sR20963,类别
R3985,sR20964,地址
R3985,sR20965,地理位置
R2897,sR20966,类别
R2897,sR20967,地址
R2897,sR20968,地理位置
R6757,R7059,涉及症状
R6757,R1833,涉及症状
R6757,sR20969,起因
R6757,R6485,涉及疾病
R6757,R6316,涉及疾病
R6757,R6556,涉及疾病
R6757,sR20970,诊断
R6757,sR20971,预防
R6757,sR20972,简介概述
R6304,R2301,涉及检查
R5695,sR20973,类别
R5695,sR20974,地址
R5695,sR20975,地理位置
R5048,sR20976,类别
R5048,sR20977,地址
R5048,sR20978,地理位置
R1898,sR20979,类别
R1898,sR20980,地址
R1898,sR20981,地理位置
R6669,R6806,涉及症状
R6669,R6889,涉及症状
R6669,R6671,涉及症状
R6669,R6670,涉及症状
R6669,sR20982,起因
R6669,R6185,涉及疾病
R6669,R6495,涉及疾病
R6669,sR20983,诊断
R6669,sR20984,预防
R6669,sR20985,简介概述
R4470,sR20986,类别
R4470,sR20987,地址
R4470,sR20988,地理位置
R5964,sR20989,类别
R5964,sR20990,地址
R5964,sR20991,地理位置
R6402,R3255,涉及检查
R4547,sR20992,类别
R4547,sR20993,地址
R4547,sR20994,地理位置
R6087,sR20995,类别
R6087,sR20996,地址
R6087,sR20997,地理位置
R1502,sR20998,类别
R1502,sR20999,地址
R1502,sR21000,地理位置
R5160,sR21001,类别
R5160,sR21002,地址
R5160,sR21003,地理位置
R2676,sR21004,类别
R2676,sR21005,地址
R2676,sR21006,地理位置
R259,sR21007,类别
R259,sR21008,地址
R259,sR21009,地理位置
R7028,R1610,涉及检查
R1684,sR21010,类别
R1684,sR21011,地址
R1684,sR21012,地理位置
R4944,sR21013,类别
R4944,sR21014,地址
R4944,sR21015,地理位置
R3043,sR21016,类别
R3043,sR21017,地址
R3043,sR21018,地理位置
R3426,sR21019,类别
R3426,sR21020,地址
R3426,sR21021,地理位置
R1189,sR21022,类别
R1189,sR21023,地址
R1189,sR21024,地理位置
R5526,sR21025,类别
R5526,sR21026,地址
R5526,sR21027,地理位置
R2460,sR21028,类别
R2460,sR21029,地址
R2460,sR21030,地理位置
R6440,R3255,涉及检查
R1709,sR21031,类别
R1709,sR21032,地址
R1709,sR21033,地理位置
R4984,sR21034,类别
R4984,sR21035,地址
R4984,sR21036,地理位置
R3862,sR21037,类别
R3862,sR21038,地址
R3862,sR21039,地理位置
R6874,R6599,涉及症状
R6874,R6927,涉及症状
R6874,R6930,涉及症状
R6874,R6788,涉及症状
R6874,R6861,涉及症状
R6874,sR21040,起因
R6874,R6447,涉及疾病
R6874,R6313,涉及疾病
R6874,R6583,涉及疾病
R6874,sR21041,诊断
R6874,sR21042,预防
R6874,sR21043,简介概述
R5425,sR21044,类别
R5425,sR21045,地址
R5425,sR21046,地理位置
R163,sR21047,类别
R163,sR21048,地址
R163,sR21049,地理位置
R1107,sR21050,类别
R1107,sR21051,地址
R1107,sR21052,地理位置
R85,sR21053,类别
R85,sR21054,地址
R85,sR21055,地理位置
R2591,sR21056,类别
R2591,sR21057,地址
R2591,sR21058,地理位置
R6578,R5715,科室
R6578,R6806,涉及症状
R6578,R7064,涉及症状
R6578,R7101,涉及症状
R6578,R6672,涉及症状
R6578,R6700,涉及症状
R6578,sR21059,ICD10编码
R6578,sR21060,饮食禁忌
R6578,sR21061,并发症
R6578,sR21062,发病机制
R6578,sR21063,一般治疗
R6578,sR21064,发病部位
R6578,sR21065,诊断
R6578,sR21066,预防
R6578,sR21067,简介概述
R6578,sR21068,治疗方法
R6578,sR21069,高发人群
R4401,sR21070,类别
R4401,sR21071,地址
R4401,sR21072,地理位置
R5894,sR21073,类别
R5894,sR21074,地址
R5894,sR21075,地理位置
R2088,sR21076,类别
R2088,sR21077,地址
R2088,sR21078,地理位置
R2256,sR21079,类别
R2256,sR21080,地址
R2256,sR21081,地理位置
R1641,sR21082,类别
R1641,sR21083,地址
R1641,sR21084,地理位置
R1787,sR21085,类别
R1787,sR21086,地址
R1787,sR21087,地理位置
R5329,sR21088,类别
R5329,sR21089,地址
R5329,sR21090,地理位置
R2791,sR21091,类别
R2791,sR21092,地址
R2791,sR21093,地理位置
R6725,R6981,涉及症状
R6725,R7029,涉及症状
R6725,sR21094,起因
R6725,sR21095,诊断
R6725,sR21096,预防
R6725,sR21097,简介概述
R1391,sR21098,类别
R1391,sR21099,地址
R1391,sR21100,地理位置
R1534,sR21101,类别
R1534,sR21102,地址
R1534,sR21103,地理位置
R6838,R6013,涉及症状
R6838,sR21104,起因
R6838,R6418,涉及疾病
R6838,sR21105,诊断
R6838,sR21106,预防
R6838,sR21107,简介概述
R265,sR21108,类别
R265,sR21109,地址
R265,sR21110,地理位置
R5518,sR21111,类别
R5518,sR21112,地址
R5518,sR21113,地理位置
R4994,sR21114,类别
R4994,sR21115,地址
R4994,sR21116,地理位置
R6369,R5555,科室
R6369,R6945,涉及症状
R6369,R7104,涉及症状
R6369,R7071,涉及症状
R6369,R6856,涉及症状
R6369,R6738,涉及症状
R6369,R6626,涉及症状
R6369,sR21117,ICD10编码
R6369,sR21118,饮食禁忌
R6369,sR21119,并发症
R6369,sR21120,发病机制
R6369,sR21121,一般治疗
R6369,sR21122,发病部位
R6369,sR21123,诊断
R6369,sR21124,预防
R6369,sR21125,预后
R6369,sR21126,随访
R6369,sR21127,简介概述
R6369,sR21128,药物治疗
R6369,sR21129,治疗方法
R6369,sR21130,高发人群
R3812,sR21131,类别
R3812,sR21132,地址
R3812,sR21133,地理位置
R3873,sR21134,类别
R3873,sR21135,地址
R3873,sR21136,地理位置
R5550,sR21137,类别
R5550,sR21138,地址
R5550,sR21139,地理位置
R1842,sR21140,类别
R1842,sR21141,地址
R1842,sR21142,地理位置
R7011,R7051,涉及症状
R7011,R6760,涉及症状
R7011,R7080,涉及症状
R7011,R6694,涉及症状
R7011,sR21143,起因
R7011,sR21144,诊断
R7011,sR21145,预防
R7011,sR21146,简介概述
R4227,sR21147,类别
R4227,sR21148,地址
R4227,sR21149,地理位置
R2929,sR21150,类别
R2929,sR21151,地址
R2929,sR21152,地理位置
R323,sR21153,类别
R323,sR21154,地址
R323,sR21155,地理位置
R2571,sR21156,类别
R2571,sR21157,地址
R2571,sR21158,地理位置
R2866,sR21159,类别
R2866,sR21160,地址
R2866,sR21161,地理位置
R1550,sR21162,类别
R1550,sR21163,地址
R1550,sR21164,地理位置
R6900,R6981,涉及症状
R6900,sR21165,起因
R6900,R6556,涉及疾病
R6900,sR21166,诊断
R6900,sR21167,预防
R6900,sR21168,简介概述
R2124,sR21169,类别
R2124,sR21170,地址
R2124,sR21171,地理位置
R423,sR21172,类别
R423,sR21173,地址
R423,sR21174,地理位置
R1911,sR21175,类别
R1911,sR21176,地址
R1911,sR21177,地理位置
R3231,sR21178,类别
R3231,sR21179,地址
R3231,sR21180,地理位置
R972,sR21181,临床意义
R972,sR21182,参考值
R972,sR21183,提示
R972,sR21184,不良反应
R972,R6561,涉及疾病
R972,R6310,涉及疾病
R972,R6350,涉及疾病
R972,R6445,涉及疾病
R972,R6223,涉及疾病
R972,R6476,涉及疾病
R972,R6370,涉及疾病
R972,R6512,涉及疾病
R972,R6473,涉及疾病
R972,R6252,涉及疾病
R972,sR21185,是否空腹
R972,sR21186,注意事项
R972,sR21187,简介概述
R972,sR21188,详细过程
R2193,sR21189,类别
R2193,sR21190,地址
R2193,sR21191,地理位置
R3619,sR21192,类别
R3619,sR21193,地址
R3619,sR21194,地理位置
R4758,sR21195,类别
R4758,sR21196,地址
